tag_id,platform,system,subsystem,equipment_id,equipment_type,signal_name,description_ko,io_type,data_type,unit,tag_class,value_basis,limit_basis,model_mapping,normal_or_initial,alarm_limits,trip_or_event_logic,priority,sample_ms,editable,gt_trip_behavior,source_url,notes
TSP.PUMP.LP.SUCTION_LOW_EVT,Thermo VPP,BFP,LP_FEEDWATER,A-P-LP-301,StaticCentrifugalPump,SUCTION_LOW_EVT,LP 흡입압력 Low 이벤트,DI,BOOL,BOOL,A,A,A,StaticCentrifugalPump.suction_low_evt (duty assignment assumed),MODEL/USER_EDIT,USER_EDIT,USER_EDIT,MEDIUM,100,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.LP.DISCH_LOW_EVT,Thermo VPP,BFP,LP_FEEDWATER,A-P-LP-301,StaticCentrifugalPump,DISCH_LOW_EVT,LP 토출압력 Low 이벤트,DI,BOOL,BOOL,A,A,A,StaticCentrifugalPump.disch_low_evt (duty assignment assumed),MODEL/USER_EDIT,USER_EDIT,USER_EDIT,MEDIUM,100,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.LP.AUTO_MODE,Thermo VPP,BFP,LP_FEEDWATER,A-P-LP-301,StaticCentrifugalPump,AUTO_MODE,LP 자동운전 모드,DI,BOOL,BOOL,A,A,A,StaticCentrifugalPump.auto_mode (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.VLV.01.POS_CMD,Thermo VPP,VALVE,HP_FW,A-CV-01,ControlValve,POS_CMD,HP_FW 밸브 개도명령,AO,REAL,%,A,A,A,ControlValve[1].pos_cmd (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.01.POS_FB,Thermo VPP,VALVE,HP_FW,A-CV-01,ControlValve,POS_FB,HP_FW 밸브 개도피드백,AI,REAL,%,A,A,A,ControlValve[1].pos_fb (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.01.OPEN_LS,Thermo VPP,VALVE,HP_FW,A-CV-01,ControlValve,OPEN_LS,HP_FW Open Limit 상태,DI,BOOL,BOOL,A,A,A,ControlValve[1].open_ls (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.01.CLOSE_LS,Thermo VPP,VALVE,HP_FW,A-CV-01,ControlValve,CLOSE_LS,HP_FW Close Limit 상태,DI,BOOL,BOOL,A,A,A,ControlValve[1].close_ls (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.01.MASS_FLOW,Thermo VPP,VALVE,HP_FW,A-CV-01,ControlValve,MASS_FLOW,HP_FW 밸브 통과유량,AI,REAL,kg/s,A,A,A,ControlValve[1].mass_flow (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.01.P_IN,Thermo VPP,VALVE,HP_FW,A-CV-01,ControlValve,P_IN,HP_FW 밸브 입구압력,AI,REAL,Pa,A,A,A,ControlValve[1].p_in (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.01.P_OUT,Thermo VPP,VALVE,HP_FW,A-CV-01,ControlValve,P_OUT,HP_FW 밸브 출구압력,AI,REAL,Pa,A,A,A,ControlValve[1].p_out (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.01.DEV_EVT,Thermo VPP,VALVE,HP_FW,A-CV-01,ControlValve,DEV_EVT,HP_FW 명령·피드백 편차 이벤트,DI,BOOL,BOOL,A,A,A,ControlValve[1].dev_evt (placement assumed),MODEL/USER_EDIT,USER_EDIT,ABS(POS_CMD-POS_FB)>USER_EDIT,MEDIUM,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.01.FAIL_STATE,Thermo VPP,VALVE,HP_FW,A-CV-01,ControlValve,FAIL_STATE,HP_FW Fail Position 설정,PARAM,ENUM,ENUM,A,A,A,ControlValve[1].fail_state (placement assumed),USER_EDIT: FC/FO/FL,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.02.POS_CMD,Thermo VPP,VALVE,IP_FW,A-CV-02,ControlValve,POS_CMD,IP_FW 밸브 개도명령,AO,REAL,%,A,A,A,ControlValve[2].pos_cmd (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.02.POS_FB,Thermo VPP,VALVE,IP_FW,A-CV-02,ControlValve,POS_FB,IP_FW 밸브 개도피드백,AI,REAL,%,A,A,A,ControlValve[2].pos_fb (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.02.OPEN_LS,Thermo VPP,VALVE,IP_FW,A-CV-02,ControlValve,OPEN_LS,IP_FW Open Limit 상태,DI,BOOL,BOOL,A,A,A,ControlValve[2].open_ls (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.02.CLOSE_LS,Thermo VPP,VALVE,IP_FW,A-CV-02,ControlValve,CLOSE_LS,IP_FW Close Limit 상태,DI,BOOL,BOOL,A,A,A,ControlValve[2].close_ls (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.02.MASS_FLOW,Thermo VPP,VALVE,IP_FW,A-CV-02,ControlValve,MASS_FLOW,IP_FW 밸브 통과유량,AI,REAL,kg/s,A,A,A,ControlValve[2].mass_flow (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.02.P_IN,Thermo VPP,VALVE,IP_FW,A-CV-02,ControlValve,P_IN,IP_FW 밸브 입구압력,AI,REAL,Pa,A,A,A,ControlValve[2].p_in (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.02.P_OUT,Thermo VPP,VALVE,IP_FW,A-CV-02,ControlValve,P_OUT,IP_FW 밸브 출구압력,AI,REAL,Pa,A,A,A,ControlValve[2].p_out (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.02.DEV_EVT,Thermo VPP,VALVE,IP_FW,A-CV-02,ControlValve,DEV_EVT,IP_FW 명령·피드백 편차 이벤트,DI,BOOL,BOOL,A,A,A,ControlValve[2].dev_evt (placement assumed),MODEL/USER_EDIT,USER_EDIT,ABS(POS_CMD-POS_FB)>USER_EDIT,MEDIUM,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.02.FAIL_STATE,Thermo VPP,VALVE,IP_FW,A-CV-02,ControlValve,FAIL_STATE,IP_FW Fail Position 설정,PARAM,ENUM,ENUM,A,A,A,ControlValve[2].fail_state (placement assumed),USER_EDIT: FC/FO/FL,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.03.POS_CMD,Thermo VPP,VALVE,LP_FW,A-CV-03,ControlValve,POS_CMD,LP_FW 밸브 개도명령,AO,REAL,%,A,A,A,ControlValve[3].pos_cmd (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.03.POS_FB,Thermo VPP,VALVE,LP_FW,A-CV-03,ControlValve,POS_FB,LP_FW 밸브 개도피드백,AI,REAL,%,A,A,A,ControlValve[3].pos_fb (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.03.OPEN_LS,Thermo VPP,VALVE,LP_FW,A-CV-03,ControlValve,OPEN_LS,LP_FW Open Limit 상태,DI,BOOL,BOOL,A,A,A,ControlValve[3].open_ls (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.03.CLOSE_LS,Thermo VPP,VALVE,LP_FW,A-CV-03,ControlValve,CLOSE_LS,LP_FW Close Limit 상태,DI,BOOL,BOOL,A,A,A,ControlValve[3].close_ls (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.03.MASS_FLOW,Thermo VPP,VALVE,LP_FW,A-CV-03,ControlValve,MASS_FLOW,LP_FW 밸브 통과유량,AI,REAL,kg/s,A,A,A,ControlValve[3].mass_flow (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.03.P_IN,Thermo VPP,VALVE,LP_FW,A-CV-03,ControlValve,P_IN,LP_FW 밸브 입구압력,AI,REAL,Pa,A,A,A,ControlValve[3].p_in (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.03.P_OUT,Thermo VPP,VALVE,LP_FW,A-CV-03,ControlValve,P_OUT,LP_FW 밸브 출구압력,AI,REAL,Pa,A,A,A,ControlValve[3].p_out (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.03.DEV_EVT,Thermo VPP,VALVE,LP_FW,A-CV-03,ControlValve,DEV_EVT,LP_FW 명령·피드백 편차 이벤트,DI,BOOL,BOOL,A,A,A,ControlValve[3].dev_evt (placement assumed),MODEL/USER_EDIT,USER_EDIT,ABS(POS_CMD-POS_FB)>USER_EDIT,MEDIUM,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.03.FAIL_STATE,Thermo VPP,VALVE,LP_FW,A-CV-03,ControlValve,FAIL_STATE,LP_FW Fail Position 설정,PARAM,ENUM,ENUM,A,A,A,ControlValve[3].fail_state (placement assumed),USER_EDIT: FC/FO/FL,N/A,,INFO,100,Y,controller response [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.04.POS_CMD,Thermo VPP,VALVE,HP_STEAM,A-CV-04,ControlValve,POS_CMD,HP_STEAM 밸브 개도명령,AO,REAL,%,A,A,A,ControlValve[4].pos_cmd (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.04.POS_FB,Thermo VPP,VALVE,HP_STEAM,A-CV-04,ControlValve,POS_FB,HP_STEAM 밸브 개도피드백,AI,REAL,%,A,A,A,ControlValve[4].pos_fb (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.04.OPEN_LS,Thermo VPP,VALVE,HP_STEAM,A-CV-04,ControlValve,OPEN_LS,HP_STEAM Open Limit 상태,DI,BOOL,BOOL,A,A,A,ControlValve[4].open_ls (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.04.CLOSE_LS,Thermo VPP,VALVE,HP_STEAM,A-CV-04,ControlValve,CLOSE_LS,HP_STEAM Close Limit 상태,DI,BOOL,BOOL,A,A,A,ControlValve[4].close_ls (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.04.MASS_FLOW,Thermo VPP,VALVE,HP_STEAM,A-CV-04,ControlValve,MASS_FLOW,HP_STEAM 밸브 통과유량,AI,REAL,kg/s,A,A,A,ControlValve[4].mass_flow (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.04.P_IN,Thermo VPP,VALVE,HP_STEAM,A-CV-04,ControlValve,P_IN,HP_STEAM 밸브 입구압력,AI,REAL,Pa,A,A,A,ControlValve[4].p_in (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.04.P_OUT,Thermo VPP,VALVE,HP_STEAM,A-CV-04,ControlValve,P_OUT,HP_STEAM 밸브 출구압력,AI,REAL,Pa,A,A,A,ControlValve[4].p_out (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.04.DEV_EVT,Thermo VPP,VALVE,HP_STEAM,A-CV-04,ControlValve,DEV_EVT,HP_STEAM 명령·피드백 편차 이벤트,DI,BOOL,BOOL,A,A,A,ControlValve[4].dev_evt (placement assumed),MODEL/USER_EDIT,USER_EDIT,ABS(POS_CMD-POS_FB)>USER_EDIT,MEDIUM,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.04.FAIL_STATE,Thermo VPP,VALVE,HP_STEAM,A-CV-04,ControlValve,FAIL_STATE,HP_STEAM Fail Position 설정,PARAM,ENUM,ENUM,A,A,A,ControlValve[4].fail_state (placement assumed),USER_EDIT: FC/FO/FL,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.05.POS_CMD,Thermo VPP,VALVE,IP_STEAM,A-CV-05,ControlValve,POS_CMD,IP_STEAM 밸브 개도명령,AO,REAL,%,A,A,A,ControlValve[5].pos_cmd (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.05.POS_FB,Thermo VPP,VALVE,IP_STEAM,A-CV-05,ControlValve,POS_FB,IP_STEAM 밸브 개도피드백,AI,REAL,%,A,A,A,ControlValve[5].pos_fb (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.05.OPEN_LS,Thermo VPP,VALVE,IP_STEAM,A-CV-05,ControlValve,OPEN_LS,IP_STEAM Open Limit 상태,DI,BOOL,BOOL,A,A,A,ControlValve[5].open_ls (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.05.CLOSE_LS,Thermo VPP,VALVE,IP_STEAM,A-CV-05,ControlValve,CLOSE_LS,IP_STEAM Close Limit 상태,DI,BOOL,BOOL,A,A,A,ControlValve[5].close_ls (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.05.MASS_FLOW,Thermo VPP,VALVE,IP_STEAM,A-CV-05,ControlValve,MASS_FLOW,IP_STEAM 밸브 통과유량,AI,REAL,kg/s,A,A,A,ControlValve[5].mass_flow (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.05.P_IN,Thermo VPP,VALVE,IP_STEAM,A-CV-05,ControlValve,P_IN,IP_STEAM 밸브 입구압력,AI,REAL,Pa,A,A,A,ControlValve[5].p_in (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.05.P_OUT,Thermo VPP,VALVE,IP_STEAM,A-CV-05,ControlValve,P_OUT,IP_STEAM 밸브 출구압력,AI,REAL,Pa,A,A,A,ControlValve[5].p_out (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.05.DEV_EVT,Thermo VPP,VALVE,IP_STEAM,A-CV-05,ControlValve,DEV_EVT,IP_STEAM 명령·피드백 편차 이벤트,DI,BOOL,BOOL,A,A,A,ControlValve[5].dev_evt (placement assumed),MODEL/USER_EDIT,USER_EDIT,ABS(POS_CMD-POS_FB)>USER_EDIT,MEDIUM,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.05.FAIL_STATE,Thermo VPP,VALVE,IP_STEAM,A-CV-05,ControlValve,FAIL_STATE,IP_STEAM Fail Position 설정,PARAM,ENUM,ENUM,A,A,A,ControlValve[5].fail_state (placement assumed),USER_EDIT: FC/FO/FL,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.06.POS_CMD,Thermo VPP,VALVE,LP_STEAM,A-CV-06,ControlValve,POS_CMD,LP_STEAM 밸브 개도명령,AO,REAL,%,A,A,A,ControlValve[6].pos_cmd (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.06.POS_FB,Thermo VPP,VALVE,LP_STEAM,A-CV-06,ControlValve,POS_FB,LP_STEAM 밸브 개도피드백,AI,REAL,%,A,A,A,ControlValve[6].pos_fb (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.06.OPEN_LS,Thermo VPP,VALVE,LP_STEAM,A-CV-06,ControlValve,OPEN_LS,LP_STEAM Open Limit 상태,DI,BOOL,BOOL,A,A,A,ControlValve[6].open_ls (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.06.CLOSE_LS,Thermo VPP,VALVE,LP_STEAM,A-CV-06,ControlValve,CLOSE_LS,LP_STEAM Close Limit 상태,DI,BOOL,BOOL,A,A,A,ControlValve[6].close_ls (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.06.MASS_FLOW,Thermo VPP,VALVE,LP_STEAM,A-CV-06,ControlValve,MASS_FLOW,LP_STEAM 밸브 통과유량,AI,REAL,kg/s,A,A,A,ControlValve[6].mass_flow (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.06.P_IN,Thermo VPP,VALVE,LP_STEAM,A-CV-06,ControlValve,P_IN,LP_STEAM 밸브 입구압력,AI,REAL,Pa,A,A,A,ControlValve[6].p_in (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.06.P_OUT,Thermo VPP,VALVE,LP_STEAM,A-CV-06,ControlValve,P_OUT,LP_STEAM 밸브 출구압력,AI,REAL,Pa,A,A,A,ControlValve[6].p_out (placement assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.06.DEV_EVT,Thermo VPP,VALVE,LP_STEAM,A-CV-06,ControlValve,DEV_EVT,LP_STEAM 명령·피드백 편차 이벤트,DI,BOOL,BOOL,A,A,A,ControlValve[6].dev_evt (placement assumed),MODEL/USER_EDIT,USER_EDIT,ABS(POS_CMD-POS_FB)>USER_EDIT,MEDIUM,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.06.FAIL_STATE,Thermo VPP,VALVE,LP_STEAM,A-CV-06,ControlValve,FAIL_STATE,LP_STEAM Fail Position 설정,PARAM,ENUM,ENUM,A,A,A,ControlValve[6].fail_state (placement assumed),USER_EDIT: FC/FO/FL,N/A,,INFO,100,Y,closes/rundown [A],https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,"ControlValve total count ×9 [M]; duty, tag and fail state [A]"
TSP.VLV.07.POS_CMD,Thermo VPP,VALVE,HP_BYPASS,A-CV-07,ControlValve,POS_CMD,HPBP 밸브 개도명령,AO,REAL,%,A,A,A,100*vppHPBypassCmd,0,N/A,ST_TRIP_LATCH=1 → OPEN,INFO,1,Y,opens on ST Trip [VPP DESIGN],https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.PressureLosses.ControlValve.html,Physical HP main-steam→cold-reheat branch wired; RAW command fraction scaled to percent
TSP.VLV.07.POS_FB,Thermo VPP,VALVE,HP_BYPASS,A-CV-07,ControlValve,POS_FB,HPBP 밸브 개도피드백,AI,REAL,%,A,A,A,100*vppHPBypassPos,0,N/A,,INFO,1,N,opens on ST Trip [VPP DESIGN],https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.PressureLosses.ControlValve.html,First-order physical actuator; RAW position fraction scaled to percent
TSP.VLV.07.OPEN_LS,Thermo VPP,VALVE,HP_BYPASS,A-CV-07,ControlValve,OPEN_LS,HPBP Open Limit 상태,DI,BOOL,BOOL,A,A,A,vppHPBypassOpenLS,FALSE,N/A,,INFO,1,N,FALSE→TRUE after stroke [VPP DESIGN],https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.PressureLosses.ControlValve.html,Open limit generated from physical position at 0.95
TSP.VLV.07.CLOSE_LS,Thermo VPP,VALVE,HP_BYPASS,A-CV-07,ControlValve,CLOSE_LS,HPBP Close Limit 상태,DI,BOOL,BOOL,A,A,A,vppHPBypassCloseLS,TRUE,N/A,,INFO,1,N,TRUE→FALSE after Trip [VPP DESIGN],https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.PressureLosses.ControlValve.html,Close limit generated from physical position at 0.01
TSP.VLV.07.MASS_FLOW,Thermo VPP,VALVE,HP_BYPASS,A-CV-07,ControlValve,MASS_FLOW,HPBP 밸브 통과유량,AI,REAL,kg/s,A,A,A,vppHPBypassMassFlow,0,N/A,,INFO,1,N,rises toward HP steam flow [VPP DESIGN],https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.PressureLosses.ControlValve.html,Actual ControlValve mass flow; nominal 151.7 kg/s target and Cv calibration pending
TSP.VLV.07.P_IN,Thermo VPP,VALVE,HP_BYPASS,A-CV-07,ControlValve,P_IN,HPBP 밸브 입구압력,AI,REAL,Pa,A,A,A,vppHPBypassInletPressure,12681000,N/A,,INFO,1,N,transient response [VPP DESIGN],https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.PressureLosses.ControlValve.html,Actual HP main-steam take-off pressure
